"petition_number","cert_wrkrs_pet","partic_pet","partic_rate"
81448,104,6,0.0576923076923077
81449,27,3,0.111111111111111
81450,12,14,1
81451,22,4,0.181818181818182
81453,16,7,0.4375
81454,20,18,0.9
81456,395,314,0.79493670886076
81457,7,3,0.428571428571429
81458,66,14,0.212121212121212
81459,27,13,0.481481481481481
81462,29,8,0.275862068965517
81464,8,8,1
81465,15,6,0.4
81466,126,36,0.285714285714286
81468,485,226,0.465979381443299
81470,48,6,0.125
81472,131,40,0.305343511450382
81473,5,3,0.6
81474,135,7,0.0518518518518519
81477,19,3,0.157894736842105
81480,85,4,0.0470588235294118
81481,50,7,0.14
81482,600,228,0.38
81483,129,7,0.0542635658914729
81484,27,7,0.259259259259259
81486,4,18,1
81489,48,5,0.104166666666667
81495,11,4,0.363636363636364
81496,28,13,0.464285714285714
81497,5,5,1
81498,3,5,1
81500,495,73,0.147474747474747
81502,35,6,0.171428571428571
81503,24,8,0.333333333333333
81504,72,5,0.0694444444444444
81507,24,8,0.333333333333333
81509,49,14,0.285714285714286
81510,38,5,0.131578947368421
81511,561,110,0.196078431372549
81513,9,3,0.333333333333333
81516,136,30,0.220588235294118
81517,20,3,0.15
81518,68,12,0.176470588235294
81519,355,55,0.154929577464789
81520,3352,1052,0.313842482100239
81521,10,3,0.3
81523,47,4,0.0851063829787234
81524,19,11,0.578947368421053
81525,59,64,1
81529,134,11,0.082089552238806
81531,109,7,0.0642201834862385
81534,231,57,0.246753246753247
81535,31,9,0.290322580645161
81536,104,8,0.0769230769230769
81540,27,12,0.444444444444444
81543,235,13,0.0553191489361702
81544,19,5,0.263157894736842
81546,138,9,0.0652173913043478
81547,263,67,0.254752851711027
81548,25,12,0.48
81549,11,5,0.454545454545455
81551,52,6,0.115384615384615
81557,33,13,0.393939393939394
81560,58,17,0.293103448275862
81563,88,61,0.693181818181818
81564,14,9,0.642857142857143
81568,13,3,0.230769230769231
81569,19,5,0.263157894736842
81576,22,3,0.136363636363636
81580,36,15,0.416666666666667
81587,149,57,0.38255033557047
81589,224,28,0.125
81594,192,3,0.015625
81598,75,42,0.56
81599,205,14,0.0682926829268293
81600,23,6,0.260869565217391
81603,78,5,0.0641025641025641
81604,166,6,0.036144578313253
81607,3,3,1
81611,38,5,0.131578947368421
81612,90,8,0.0888888888888889
81615,60,31,0.516666666666667
81616,450,124,0.275555555555556
81621,75,58,0.773333333333333
81623,54,4,0.0740740740740741
81625,47,6,0.127659574468085
81628,104,21,0.201923076923077
81634,95,8,0.0842105263157895
81635,11,6,0.545454545454545
81637,121,3,0.0247933884297521
81638,196,17,0.086734693877551
81639,63,8,0.126984126984127
81645,115,6,0.0521739130434783
81647,148,26,0.175675675675676
81652,158,11,0.069620253164557
81655,105,32,0.304761904761905
81656,100,13,0.13
81658,291,54,0.185567010309278
81663,15,8,0.533333333333333
81664,48,35,0.729166666666667
81665,28,29,1
81666,405,29,0.0716049382716049
81671,36,15,0.416666666666667
81672,57,36,0.631578947368421
81677,69,14,0.202898550724638
81678,44,8,0.181818181818182
81679,113,18,0.15929203539823
81681,125,5,0.04
81686,63,20,0.317460317460317
81687,85,24,0.282352941176471
81688,46,5,0.108695652173913
81690,10,3,0.3
81692,210,52,0.247619047619048
81693,13,3,0.230769230769231
81695,36,8,0.222222222222222
81699,70,8,0.114285714285714
81700,8,6,0.75
81701,74,17,0.22972972972973
81703,48,6,0.125
81704,1087,94,0.0864765409383625
81705,5,10,1
81707,312,16,0.0512820512820513
81709,241,10,0.04149377593361
81710,1107,9,0.00813008130081301
81712,186,5,0.0268817204301075
81713,42,21,0.5
81714,57,25,0.43859649122807
81717,99,11,0.111111111111111
81718,542,238,0.439114391143911
81722,36,8,0.222222222222222
81725,74,15,0.202702702702703
81726,256,50,0.1953125
81729,62,3,0.0483870967741935
81730,8,3,0.375
81732,237,20,0.0843881856540084
81735,77,45,0.584415584415584
81736,10,8,0.8
81737,225,11,0.0488888888888889
81738,56,5,0.0892857142857143
81739,346,56,0.161849710982659
81745,134,3,0.0223880597014925
81746,12,3,0.25
81748,191,48,0.25130890052356
81751,764,235,0.307591623036649
81752,159,15,0.0943396226415094
81753,5,5,1
81755,31,15,0.483870967741935
81757,22,6,0.272727272727273
81759,47,3,0.0638297872340425
81760,142,29,0.204225352112676
81762,95,6,0.0631578947368421
81763,25,10,0.4
81764,31,15,0.483870967741935
81765,106,8,0.0754716981132075
81766,41,11,0.268292682926829
81768,8,4,0.5
81769,133,36,0.270676691729323
81771,58,14,0.241379310344828
81773,35,10,0.285714285714286
81774,22,3,0.136363636363636
81776,147,16,0.108843537414966
81777,48,5,0.104166666666667
81779,47,20,0.425531914893617
81782,77,61,0.792207792207792
81784,51,3,0.0588235294117647
81787,178,9,0.050561797752809
81791,43,5,0.116279069767442
81793,116,6,0.0517241379310345
81798,47,10,0.212765957446809
81799,7,4,0.571428571428571
81801,326,88,0.269938650306748
81805,35,6,0.171428571428571
81806,83,40,0.481927710843373
81807,200,8,0.04
81808,242,79,0.326446280991736
81811,39,46,1
81812,30,6,0.2
81821,75,31,0.413333333333333
81823,86,25,0.290697674418605
81832,12,3,0.25
81836,150,15,0.1
81837,266,3,0.0112781954887218
81839,592,40,0.0675675675675676
81840,205,25,0.121951219512195
81841,21,5,0.238095238095238
81846,11,28,1
81847,217,12,0.0552995391705069
81849,285,85,0.298245614035088
81851,403,4,0.00992555831265509
81852,374,23,0.0614973262032086
81853,31,4,0.129032258064516
81854,351,30,0.0854700854700855
81855,125,18,0.144
81857,30,3,0.1
81858,136,15,0.110294117647059
81859,225,148,0.657777777777778
81860,90,22,0.244444444444444
81862,63,20,0.317460317460317
81866,90,4,0.0444444444444444
81869,16,4,0.25
81870,26,12,0.461538461538462
81874,9,8,0.888888888888889
81879,84,15,0.178571428571429
81880,329,112,0.340425531914894
81881,681,61,0.0895741556534508
81882,71,5,0.0704225352112676
81884,145,6,0.0413793103448276
81888,63,62,0.984126984126984
81889,346,50,0.144508670520231
81893,132,108,0.818181818181818
81894,56,22,0.392857142857143
81897,8,3,0.375
81899,21,13,0.619047619047619
81900,231,93,0.402597402597403
81903,50,6,0.12
81904,61,37,0.60655737704918
81905,51,14,0.274509803921569
81909,22,3,0.136363636363636
81911,130,31,0.238461538461538
81912,23,5,0.217391304347826
81914,39,4,0.102564102564103
81918,16,4,0.25
81919,7,36,1
81921,50,12,0.24
81923,36,28,0.777777777777778
81924,128,13,0.1015625
81927,42,19,0.452380952380952
81932,300,41,0.136666666666667
81933,60,32,0.533333333333333
81936,4,3,0.75
81938,10,5,0.5
81939,48,18,0.375
81940,150,97,0.646666666666667
81943,86,28,0.325581395348837
81945,40,4,0.1
81947,20,4,0.2
81950,122,17,0.139344262295082
81951,70,12,0.171428571428571
81952,1325,6,0.00452830188679245
81953,162,3,0.0185185185185185
81954,268,37,0.138059701492537
81956,450,168,0.373333333333333
81957,25,10,0.4
81961,111,13,0.117117117117117
81966,117,12,0.102564102564103
81970,34,4,0.117647058823529
81971,65,20,0.307692307692308
81973,60,21,0.35
81981,130,12,0.0923076923076923
81984,578,254,0.439446366782007
81987,85,48,0.564705882352941
81988,85,12,0.141176470588235
81990,251,65,0.258964143426295
81991,103,136,1
81992,10,3,0.3
81993,52,11,0.211538461538462
81994,30,10,0.333333333333333
81995,9,3,0.333333333333333
81999,194,57,0.293814432989691
82000,110,74,0.672727272727273
82003,111,40,0.36036036036036
82005,197,6,0.0304568527918782
82006,15,3,0.2
82007,201,61,0.303482587064677
82008,322,138,0.428571428571429
82009,39,8,0.205128205128205
82011,40,5,0.125
82012,3,3,1
82014,15,9,0.6
82016,60,40,0.666666666666667
82018,1403,123,0.0876692801140413
82020,349,231,0.66189111747851
82021,200,7,0.035
82023,45,12,0.266666666666667
82024,271,49,0.180811808118081
82025,467,86,0.184154175588865
82026,100,20,0.2
82032,42,5,0.119047619047619
82035,294,54,0.183673469387755
82037,13,9,0.692307692307692
82043,20,5,0.25
82046,262,22,0.083969465648855
82047,130,367,1
82052,112,31,0.276785714285714
82055,16,5,0.3125
82061,36,16,0.444444444444444
82063,105,61,0.580952380952381
82064,163,17,0.104294478527607
82065,22,17,0.772727272727273
82066,25,5,0.2
82067,187,68,0.363636363636364
82068,283,5,0.0176678445229682
82069,281,13,0.0462633451957295
82070,80,5,0.0625
82071,293,129,0.440273037542662
82072,35,8,0.228571428571429
82073,137,32,0.233576642335766
82075,650,157,0.241538461538462
82076,32,72,1
82077,19,10,0.526315789473684
82078,242,37,0.152892561983471
82079,4,5,1
82081,62,8,0.129032258064516
82086,110,16,0.145454545454545
82091,22,3,0.136363636363636
82093,53,29,0.547169811320755
82097,22,12,0.545454545454545
82098,280,50,0.178571428571429
82101,60,19,0.316666666666667
82102,23,6,0.260869565217391
82105,25,4,0.16
82106,448,77,0.171875
82108,8,3,0.375
82111,173,25,0.144508670520231
82112,866,26,0.0300230946882217
82114,38,8,0.210526315789474
82115,128,86,0.671875
82116,167,4,0.0239520958083832
82122,18,5,0.277777777777778
82123,225,21,0.0933333333333333
82124,267,30,0.112359550561798
82125,52,19,0.365384615384615
82126,26,4,0.153846153846154
82127,8,3,0.375
82128,1087,249,0.229070837166513
82129,117,68,0.581196581196581
82131,108,35,0.324074074074074
82132,23,7,0.304347826086957
82134,171,73,0.426900584795322
82139,20,40,1
82140,430,81,0.188372093023256
82141,24,18,0.75
82143,75,156,1
82145,392,89,0.227040816326531
82148,442,100,0.226244343891403
82149,40,6,0.15
82150,13,4,0.307692307692308
82152,161,37,0.229813664596273
82153,67,21,0.313432835820896
82154,13,5,0.384615384615385
82155,60,12,0.2
82157,132,21,0.159090909090909
82161,116,14,0.120689655172414
82162,21,11,0.523809523809524
82163,61,16,0.262295081967213
82165,18400,2660,0.144565217391304
82166,45,22,0.488888888888889
82170,21,10,0.476190476190476
82172,27,3,0.111111111111111
82176,100,20,0.2
82178,10,6,0.6
82183,325,63,0.193846153846154
82185,620,4,0.00645161290322581
82186,161,6,0.0372670807453416
82187,474,144,0.30379746835443
82189,12,6,0.5
82190,85,9,0.105882352941176
82192,85,7,0.0823529411764706
82194,22,8,0.363636363636364
82196,586,16,0.0273037542662116
82197,383,83,0.216710182767624
82199,187,89,0.475935828877005
82200,544,237,0.435661764705882
82203,208,84,0.403846153846154
82205,6,7,1
82206,35,6,0.171428571428571
82213,116,5,0.0431034482758621
82215,63,5,0.0793650793650794
82217,56,8,0.142857142857143
82219,107,52,0.485981308411215
82221,228,65,0.285087719298246
82224,14,4,0.285714285714286
82225,68,18,0.264705882352941
82229,110,26,0.236363636363636
82230,172,56,0.325581395348837
82235,138,39,0.282608695652174
82236,17,9,0.529411764705882
82237,1540,32,0.0207792207792208
82240,34,37,1
82242,70,8,0.114285714285714
82243,79,8,0.10126582278481
82244,297,110,0.37037037037037
82246,152,35,0.230263157894737
82247,58,34,0.586206896551724
82249,65,4,0.0615384615384615
82250,155,73,0.470967741935484
82253,155,87,0.561290322580645
82254,257,8,0.0311284046692607
82257,216,7,0.0324074074074074
82259,267,47,0.176029962546816
82264,112,134,1
82268,88,47,0.534090909090909
82269,269,75,0.278810408921933
82270,65,6,0.0923076923076923
82271,351,40,0.113960113960114
82273,15,12,0.8
82275,4,9,1
82279,160,5,0.03125
82280,45,15,0.333333333333333
82282,150,50,0.333333333333333
82283,100,33,0.33
82285,139,97,0.697841726618705
82287,500,171,0.342
82300,107,31,0.289719626168224
82301,439,233,0.530751708428246
82302,74,86,1
82304,148,19,0.128378378378378
82305,57,4,0.0701754385964912
82306,24,3,0.125
82315,11,4,0.363636363636364
82317,36,25,0.694444444444444
82319,43,13,0.302325581395349
82320,403,12,0.0297766749379653
82321,21,3,0.142857142857143
82322,48,7,0.145833333333333
82324,64,28,0.4375
82325,652,158,0.242331288343558
82326,140,29,0.207142857142857
82328,8,5,0.625
82330,28,8,0.285714285714286
82331,100,3,0.03
82332,11,7,0.636363636363636
82333,667,7,0.0104947526236882
82337,176,9,0.0511363636363636
82338,468,82,0.175213675213675
82339,252,57,0.226190476190476
82340,311,90,0.289389067524116
82342,15,3,0.2
82344,9,3,0.333333333333333
82348,53,11,0.207547169811321
82353,166,20,0.120481927710843
82355,502,243,0.48406374501992
82360,8,4,0.5
82361,307,121,0.39413680781759
82363,29,9,0.310344827586207
82364,374,10,0.0267379679144385
82367,45,28,0.622222222222222
82369,513,176,0.34307992202729
82370,50,21,0.42
82375,442,63,0.142533936651584
82376,86,9,0.104651162790698
82377,115,11,0.0956521739130435
82379,134,33,0.246268656716418
82385,33,5,0.151515151515152
82387,17,9,0.529411764705882
82389,287,44,0.153310104529617
82391,20,10,0.5
82392,36,14,0.388888888888889
82393,239,280,1
82394,37,24,0.648648648648649
82395,19,12,0.631578947368421
82399,900,6,0.00666666666666667
82402,44,10,0.227272727272727
82407,124,26,0.209677419354839
82412,26,5,0.192307692307692
82415,285,95,0.333333333333333
82416,54,10,0.185185185185185
82417,110,9,0.0818181818181818
82418,44,5,0.113636363636364
82419,38,7,0.184210526315789
82420,86,5,0.0581395348837209
82422,29,3,0.103448275862069
82424,178,216,1
82425,26,3,0.115384615384615
82426,57,15,0.263157894736842
82428,95,5,0.0526315789473684
82432,229,56,0.244541484716157
82434,7,5,0.714285714285714
82435,2132,28,0.0131332082551595
82436,18,9,0.5
82438,251,46,0.183266932270916
82439,45,4,0.0888888888888889
82440,27,6,0.222222222222222
82441,35,4,0.114285714285714
82442,71,53,0.746478873239437
82444,48,12,0.25
82445,93,29,0.311827956989247
82449,39,13,0.333333333333333
82453,63,9,0.142857142857143
82454,4,5,1
82455,214,40,0.186915887850467
82456,10,4,0.4
82457,190,221,1
82458,486,17,0.0349794238683128
82467,18,5,0.277777777777778
82468,125,62,0.496
82469,37,21,0.567567567567568
82473,138,10,0.072463768115942
82474,181,24,0.132596685082873
82478,271,12,0.044280442804428
82479,1018,89,0.087426326129666
82480,260,55,0.211538461538462
82481,314,100,0.318471337579618
82482,60,12,0.2
82484,254,86,0.338582677165354
82492,37,122,1
82495,12,5,0.416666666666667
82496,398,36,0.0904522613065327
82498,84,4,0.0476190476190476
82500,131,71,0.541984732824427
82502,335,30,0.0895522388059701
82503,201,188,0.935323383084577
82504,776,133,0.17139175257732
82505,84,29,0.345238095238095
82506,224,11,0.0491071428571429
82507,30,11,0.366666666666667
82508,119,83,0.697478991596639
82509,922,103,0.111713665943601
82511,55,11,0.2
82512,80,11,0.1375
82514,208,9,0.0432692307692308
82515,56,3,0.0535714285714286
82517,340,57,0.167647058823529
82522,85,8,0.0941176470588235
82524,39,15,0.384615384615385
82525,26,11,0.423076923076923
82527,78,23,0.294871794871795
82528,5,12,1
82531,224,49,0.21875
82532,22,4,0.181818181818182
82533,30,11,0.366666666666667
82534,72,11,0.152777777777778
82535,96,25,0.260416666666667
82539,219,36,0.164383561643836
82545,200,113,0.565
82546,183,16,0.087431693989071
82551,199,12,0.0603015075376884
82552,203,78,0.38423645320197
82554,127,51,0.401574803149606
82556,8,7,0.875
82557,43,5,0.116279069767442
82559,202,42,0.207920792079208
82560,7,4,0.571428571428571
82562,82,98,1
82565,37,3,0.0810810810810811
82567,37,22,0.594594594594595
82568,596,52,0.087248322147651
82571,260,34,0.130769230769231
82572,264,13,0.0492424242424242
82579,150,11,0.0733333333333333
82580,51,28,0.549019607843137
82581,7,17,1
82583,109,42,0.385321100917431
82587,154,42,0.272727272727273
82588,249,25,0.100401606425703
82590,495,64,0.129292929292929
82591,289,35,0.121107266435986
82593,13,3,0.230769230769231
82596,79,162,1
82598,14,22,1
82602,21,9,0.428571428571429
82603,160,17,0.10625
82604,35,14,0.4
82605,32,4,0.125
82606,30,3,0.1
82615,20,14,0.7
82616,45,10,0.222222222222222
82617,405,10,0.0246913580246914
82619,52,3,0.0576923076923077
82620,42,9,0.214285714285714
82622,30,11,0.366666666666667
82624,190,37,0.194736842105263
82627,22,4,0.181818181818182
82630,42,9,0.214285714285714
82632,10,6,0.6
82633,65,22,0.338461538461538
82634,18,3,0.166666666666667
82636,228,67,0.293859649122807
82639,72,16,0.222222222222222
82641,108,23,0.212962962962963
82642,75,70,0.933333333333333
82645,108,21,0.194444444444444
82649,8,3,0.375
82650,71,6,0.0845070422535211
82653,159,27,0.169811320754717
82654,15,10,0.666666666666667
82656,27,86,1
82657,52,18,0.346153846153846
82658,163,4,0.0245398773006135
82661,18,7,0.388888888888889
82662,149,14,0.0939597315436242
82663,30,66,1
82664,111,42,0.378378378378378
82665,270,72,0.266666666666667
82667,150,37,0.246666666666667
82671,104,35,0.336538461538462
82675,606,10,0.0165016501650165
82678,71,10,0.140845070422535
82679,92,8,0.0869565217391304
82680,28,7,0.25
82682,79,10,0.126582278481013
82683,15,3,0.2
82686,181,17,0.0939226519337017
82687,317,118,0.372239747634069
82688,85,63,0.741176470588235
82689,55,13,0.236363636363636
82692,36,6,0.166666666666667
82695,20,12,0.6
82698,13,5,0.384615384615385
82700,333,84,0.252252252252252
82702,96,18,0.1875
82703,53,42,0.792452830188679
82705,3050,941,0.308524590163934
82707,386,57,0.147668393782383
82715,25,6,0.24
82718,18,14,0.777777777777778
82720,11,3,0.272727272727273
82721,25,13,0.52
82722,19,20,1
82723,136,10,0.0735294117647059
82726,810,78,0.0962962962962963
82730,400,25,0.0625
82734,15,4,0.266666666666667
82735,75,13,0.173333333333333
82736,33,22,0.666666666666667
82739,21,5,0.238095238095238
82744,123,11,0.0894308943089431
82745,14,5,0.357142857142857
82746,42,60,1
82749,23,15,0.652173913043478
82750,292,95,0.325342465753425
82753,53,4,0.0754716981132075
82754,77,106,1
82755,137,7,0.0510948905109489
82761,8,3,0.375
82762,58,42,0.724137931034483
82763,80,42,0.525
82764,79,25,0.316455696202532
82766,57,10,0.175438596491228
82768,88,9,0.102272727272727
82770,18,4,0.222222222222222
82771,41,5,0.121951219512195
82772,360,143,0.397222222222222
82773,95,25,0.263157894736842
82774,73,16,0.219178082191781
82777,80,22,0.275
82778,92,11,0.119565217391304
82780,300,39,0.13
82781,10,4,0.4
82782,103,30,0.29126213592233
82783,359,123,0.342618384401114
82784,34,4,0.117647058823529
82786,72,7,0.0972222222222222
82787,127,80,0.62992125984252
82788,480,41,0.0854166666666667
82789,20,8,0.4
82792,31,3,0.0967741935483871
82793,69,17,0.246376811594203
82794,33,42,1
82796,178,66,0.370786516853933
82797,477,47,0.0985324947589098
82798,69,15,0.217391304347826
82800,24,11,0.458333333333333
82801,130,11,0.0846153846153846
82803,55,3,0.0545454545454545
82806,14,5,0.357142857142857
82807,101,7,0.0693069306930693
82810,132,22,0.166666666666667
82812,78,21,0.269230769230769
82813,81,18,0.222222222222222
82814,176,80,0.454545454545455
82818,254,90,0.354330708661417
82821,12,4,0.333333333333333
82822,75,85,1
82823,67,27,0.402985074626866
82824,720,140,0.194444444444444
82825,154,39,0.253246753246753
82827,30,12,0.4
82830,145,10,0.0689655172413793
82831,33,14,0.424242424242424
82833,74,9,0.121621621621622
82837,43,5,0.116279069767442
82838,16,4,0.25
82839,115,30,0.260869565217391
82841,330,111,0.336363636363636
82847,33,4,0.121212121212121
82848,79,29,0.367088607594937
82849,167,10,0.0598802395209581
82854,70,11,0.157142857142857
82857,43,7,0.162790697674419
82858,33,3,0.0909090909090909
82859,26,7,0.269230769230769
82860,9,3,0.333333333333333
82861,72,9,0.125
82862,160,440,1
82863,25,26,1
82866,5,3,0.6
82872,47,4,0.0851063829787234
82875,90,19,0.211111111111111
82876,80,6,0.075
82878,130,41,0.315384615384615
82880,604,121,0.200331125827815
82883,44,3,0.0681818181818182
82884,89,3,0.0337078651685393
82885,145,10,0.0689655172413793
82886,54,4,0.0740740740740741
82887,19,7,0.368421052631579
82888,19,5,0.263157894736842
82893,37,5,0.135135135135135
82895,21,5,0.238095238095238
82896,60,6,0.1
82897,129,3,0.0232558139534884
82900,174,12,0.0689655172413793
82902,138,66,0.478260869565217
82905,262,86,0.32824427480916
82906,39,26,0.666666666666667
82908,354,196,0.553672316384181
82909,179,176,0.983240223463687
82911,7,5,0.714285714285714
82912,178,58,0.325842696629214
82914,16,3,0.1875
82915,8,3,0.375
82916,92,43,0.467391304347826
82919,13,4,0.307692307692308
82920,79,23,0.291139240506329
82924,4,3,0.75
82926,80,54,0.675
82927,91,10,0.10989010989011
82928,303,67,0.221122112211221
82933,165,30,0.181818181818182
82935,17,3,0.176470588235294
82936,108,5,0.0462962962962963
82937,422,98,0.232227488151659
82939,24,12,0.5
82942,280,7,0.025
82944,40,7,0.175
82945,47,10,0.212765957446809
82946,54,5,0.0925925925925926
82950,17,3,0.176470588235294
82954,118,29,0.245762711864407
82955,49,16,0.326530612244898
82956,530,167,0.315094339622641
82957,24,10,0.416666666666667
82960,120,24,0.2
82963,411,77,0.187347931873479
82964,102,6,0.0588235294117647
82965,97,20,0.206185567010309
82966,74,23,0.310810810810811
82967,51,16,0.313725490196078
82970,70,9,0.128571428571429
82972,66,37,0.560606060606061
82974,128,44,0.34375
82976,90,26,0.288888888888889
82977,28,3,0.107142857142857
82979,57,19,0.333333333333333
82982,281,99,0.352313167259786
82986,890,16,0.0179775280898876
82988,54,14,0.259259259259259
82989,90,4,0.0444444444444444
82990,60,7,0.116666666666667
82992,21,8,0.380952380952381
82993,318,86,0.270440251572327
82994,44,4,0.0909090909090909
82999,18,6,0.333333333333333
83004,24,3,0.125
83006,41,4,0.0975609756097561
83008,556,37,0.0665467625899281
83009,616,267,0.433441558441558
83010,170,4,0.0235294117647059
83011,90,3,0.0333333333333333
83014,135,9,0.0666666666666667
83015,102,48,0.470588235294118
83018,152,88,0.578947368421053
83019,118,24,0.203389830508475
83022,135,3,0.0222222222222222
83024,209,147,0.703349282296651
83027,169,81,0.479289940828402
83028,33,6,0.181818181818182
83029,40,22,0.55
83030,1081,246,0.227567067530065
83032,7,5,0.714285714285714
83033,247,84,0.340080971659919
83034,206,61,0.296116504854369
83035,52,3,0.0576923076923077
83036,33,7,0.212121212121212
83039,129,4,0.0310077519379845
83041,70,11,0.157142857142857
83043,92,33,0.358695652173913
83044,730,84,0.115068493150685
83045,59,17,0.288135593220339
83047,153,19,0.124183006535948
83051,27,10,0.37037037037037
83053,50,12,0.24
83054,341,137,0.401759530791789
83060,275,18,0.0654545454545455
83065,545,3,0.0055045871559633
83069,3,4,1
83074,355,107,0.301408450704225
83075,292,10,0.0342465753424658
83077,11,6,0.545454545454545
83079,60,9,0.15
83083,182,17,0.0934065934065934
83085,164,19,0.115853658536585
83086,371,35,0.0943396226415094
83087,28,13,0.464285714285714
83090,7,5,0.714285714285714
83091,111,22,0.198198198198198
83094,295,178,0.603389830508475
83095,77,21,0.272727272727273
83099,100,25,0.25
83103,34,12,0.352941176470588
83104,250,49,0.196
83109,22,4,0.181818181818182
83111,140,42,0.3
83112,29,4,0.137931034482759
83117,178,94,0.528089887640449
83118,28,10,0.357142857142857
83119,32,20,0.625
83120,89,3,0.0337078651685393
83121,95,37,0.389473684210526
83123,80,116,1
83124,52,16,0.307692307692308
83126,620,86,0.138709677419355
83127,137,26,0.18978102189781
83128,285,30,0.105263157894737
83129,1173,388,0.3307757885763
83131,75,15,0.2
83132,120,3,0.025
83133,85,9,0.105882352941176
83134,95,13,0.136842105263158
83137,56,6,0.107142857142857
83138,134,47,0.350746268656716
83139,131,39,0.297709923664122
83140,21,3,0.142857142857143
83143,37,26,0.702702702702703
83144,59,9,0.152542372881356
83145,78,21,0.269230769230769
83146,101,11,0.108910891089109
83147,108,21,0.194444444444444
83148,17,10,0.588235294117647
83149,304,13,0.0427631578947368
83150,204,26,0.127450980392157
83154,137,68,0.496350364963504
83156,180,29,0.161111111111111
83157,125,3,0.024
83158,109,43,0.394495412844037
83160,14,4,0.285714285714286
83162,85,23,0.270588235294118
83163,58,17,0.293103448275862
83164,71,4,0.0563380281690141
83166,4,3,0.75
83167,63,7,0.111111111111111
83169,43,11,0.255813953488372
83170,122,18,0.147540983606557
83172,41,7,0.170731707317073
83173,186,70,0.376344086021505
83175,8,3,0.375
83176,78,8,0.102564102564103
83177,86,175,1
83178,5,3,0.6
83179,407,28,0.0687960687960688
83180,97,6,0.0618556701030928
83185,110,20,0.181818181818182
83186,234,93,0.397435897435897
83187,166,26,0.156626506024096
83188,169,35,0.207100591715976
83190,30,5,0.166666666666667
83191,164,46,0.280487804878049
83194,500,28,0.056
83196,32,13,0.40625
83197,216,44,0.203703703703704
83199,49,53,1
83201,28,3,0.107142857142857
83205,51,29,0.568627450980392
83206,26,11,0.423076923076923
83209,300,105,0.35
83210,9,4,0.444444444444444
83211,62,3,0.0483870967741935
83213,58,12,0.206896551724138
83215,1678,25,0.0148986889153754
83217,200,55,0.275
83219,135,6,0.0444444444444444
83220,68,28,0.411764705882353
83225,123,25,0.203252032520325
83227,403,127,0.315136476426799
83228,256,46,0.1796875
83229,191,11,0.0575916230366492
83230,124,6,0.0483870967741935
83232,43,24,0.558139534883721
83234,47,5,0.106382978723404
83236,38,14,0.368421052631579
83242,25,10,0.4
83244,67,46,0.686567164179104
83245,127,95,0.748031496062992
83246,42,20,0.476190476190476
83250,564,54,0.0957446808510638
83254,128,22,0.171875
83258,418,132,0.315789473684211
83259,136,100,0.735294117647059
83260,56,9,0.160714285714286
83261,105,9,0.0857142857142857
83264,65,6,0.0923076923076923
83266,150,25,0.166666666666667
83267,108,77,0.712962962962963
83268,70,11,0.157142857142857
83269,431,130,0.301624129930394
83270,190,9,0.0473684210526316
83271,137,3,0.0218978102189781
83272,200,55,0.275
83273,5,4,0.8
83274,160,22,0.1375
83279,170,34,0.2
83281,10,4,0.4
83282,58,3,0.0517241379310345
83287,17,3,0.176470588235294
83288,140,18,0.128571428571429
83289,62,6,0.0967741935483871
83290,22,4,0.181818181818182
83291,89,21,0.235955056179775
83292,66,7,0.106060606060606
83294,233,77,0.330472103004292
83295,245,160,0.653061224489796
83298,76,16,0.210526315789474
83301,9,4,0.444444444444444
83302,77,13,0.168831168831169
83303,18,5,0.277777777777778
83305,9,4,0.444444444444444
83308,102,28,0.274509803921569
83309,5327,174,0.0326637882485451
83310,50,4,0.08
83311,58,12,0.206896551724138
83313,48,4,0.0833333333333333
83319,54,17,0.314814814814815
83320,412,64,0.155339805825243
83321,54,5,0.0925925925925926
83324,142,10,0.0704225352112676
83328,412,1090,1
83334,525,79,0.15047619047619
83338,371,3,0.00808625336927224
83340,73,263,1
83344,20,9,0.45
83346,466,77,0.165236051502146
83347,25,9,0.36
83348,80,3,0.0375
83356,362,141,0.389502762430939
83358,678,50,0.0737463126843658
83359,456,38,0.0833333333333333
83362,201,77,0.383084577114428
83363,290,123,0.424137931034483
83365,236,66,0.279661016949153
85000,28,7,0.25
85003,82,3,0.0365853658536585
85006,300,67,0.223333333333333
85007,105,26,0.247619047619048
85009,10,3,0.3
85013,637,89,0.139717425431711
85016,89,20,0.224719101123595
85017,71,3,0.0422535211267606
85019,15,9,0.6
85022,67,73,1
85023,69,12,0.173913043478261
85024,76,10,0.131578947368421
85025,52,7,0.134615384615385
85026,65,7,0.107692307692308
85030,151,10,0.0662251655629139
85033,25,4,0.16
85034,183,59,0.322404371584699
85039,13,5,0.384615384615385
85042,285,98,0.343859649122807
85044,20,13,0.65
85048,11,6,0.545454545454545
85049,116,97,0.836206896551724
85052,28,21,0.75
85056,21,5,0.238095238095238
85058,588,276,0.469387755102041
85059,8,31,1
85065,80,12,0.15
85066,139,18,0.129496402877698
85070,56,3,0.0535714285714286
85071,182,40,0.21978021978022
85072,91,26,0.285714285714286
85074,367,7,0.0190735694822888
85079,87,43,0.494252873563218
85080,290,7,0.0241379310344828
85084,23,3,0.130434782608696
85085,122,27,0.221311475409836
85088,113,17,0.150442477876106
85094,190,79,0.415789473684211
85095,638,111,0.173981191222571
85096,151,25,0.165562913907285
