Combo.FIPS,CBP.2.Digit.NAICS,employees
12123,23,93
12123,31,2499
12123,42,86
12123,44,985
12123,48,63
12123,51,51
12123,52,128
12123,53,99
12123,54,144
12123,55,19
12123,56,99
12123,61,19
12123,62,661
12123,71,28
12123,72,534
12123,81,233
12123,99,19
12125,0,1728
12125,11,73
12125,23,59
12125,31,249
12125,42,6
12125,44,139
12125,48,272
12125,51,99
12125,52,19
12125,53,19
12125,54,19
12125,56,23
12125,61,499
12125,62,499
12125,71,19
12125,72,79
12125,81,49
12127,0,129006
12127,11,99
12127,21,19
12127,22,499
12127,23,7436
12127,31,7644
12127,42,4526
12127,44,22893
12127,48,1894
12127,51,2809
12127,52,4450
12127,53,3179
12127,54,6566
12127,55,2499
12127,56,7153
12127,61,5212
12127,62,25359
12127,71,3140
12127,72,18011
12127,81,7306
12127,99,19
12129,0,3179
12129,11,99
12129,22,19
12129,23,278
12129,31,999
12129,42,56
12129,44,786
12129,48,19
12129,51,249
12129,52,249
12129,53,99
12129,54,185
12129,55,19
12129,56,51
12129,61,99
12129,62,198
12129,71,78
12129,72,431
12129,81,159
12129,99,19
12131,0,15377
12131,11,18
12131,21,99
12131,22,277
12131,23,1489
12131,31,499
12131,42,999
12131,44,3211
12131,48,249
12131,51,129
12131,52,297
12131,53,556
12131,54,376
12131,55,19
12131,56,805
12131,61,82
12131,62,1676
12131,71,136
12131,72,4584
12131,81,660
12133,0,3460
12133,11,39
12133,22,99
12133,23,250
12133,31,388
12133,42,32
12133,44,743
12133,48,111
12133,51,99
12133,52,107
12133,53,30
12133,54,161
12133,56,99
12133,61,99
12133,62,694
12133,71,249
12133,72,434
12133,81,151
12133,99,19
13000,0,78187
13000,11,19
13000,21,99
13000,22,499
13000,23,999
13000,31,19
13000,42,3754
13000,44,19
13000,51,320
13000,52,1908
13000,53,19
13000,54,8318
13000,55,19
13000,56,57687
13000,61,99
13000,62,499
13000,71,19
13000,81,4999
13001,0,5360
13001,11,106
13001,22,2499
13001,23,444
13001,31,686
13001,42,150
13001,44,645
13001,48,271
13001,51,99
13001,52,146
13001,53,99
13001,54,99
13001,56,99
13001,61,99
13001,62,999
13001,71,19
13001,72,431
13001,81,207
13001,99,19
13003,0,1278
13003,11,19
13003,22,19
13003,23,249
13003,31,696
13003,42,19
13003,44,163
13003,48,19
13003,51,19
13003,52,99
13003,53,19
13003,54,19
13003,56,19
13003,61,99
13003,62,31
13003,71,19
13003,72,81
13003,81,19
13005,0,2704
13005,11,56
13005,22,99
13005,23,59
13005,31,734
13005,42,188
13005,44,330
13005,48,99
13005,51,99
13005,52,138
13005,53,19
13005,54,99
13005,55,19
13005,56,19
13005,62,999
13005,71,99
13005,72,184
13005,81,145
13007,0,251
13007,11,19
13007,31,19
13007,42,99
13007,44,37
13007,48,19
13007,52,19
13007,53,19
13007,54,249
13007,61,19
13007,62,99
13007,81,19
13009,0,13341
13009,11,19
13009,22,99
13009,23,264
13009,31,1858
13009,42,499
13009,44,2194
13009,48,76
13009,51,249
13009,52,378
13009,53,101
13009,54,649
13009,56,470
13009,61,99
13009,62,4322
13009,71,249
13009,72,1616
13009,81,554
13009,99,19
13011,0,3489
13011,11,19
13011,23,153
13011,31,499
13011,42,249
13011,44,991
13011,48,19
13011,51,499
13011,52,50
13011,53,19
13011,54,99
13011,56,83
13011,61,99
13011,62,111
13011,71,105
13011,72,981
13011,81,116
13013,0,12167
13013,21,99
13013,22,99
13013,23,982
13013,31,2499
13013,42,1246
13013,44,2247
13013,48,303
13013,51,249
13013,52,379
13013,53,108
13013,54,564
13013,55,19
13013,56,762
13013,61,55
13013,62,1234
13013,71,249
13013,72,1603
13013,81,524
13013,99,19
13015,0,27795
13015,11,19
13015,21,85
13015,22,999
13015,23,1070
13015,31,7790
13015,42,1175
13015,44,3681
13015,48,1616
13015,51,499
13015,52,718
13015,53,455
13015,54,936
13015,55,499
13015,56,1641
13015,61,249
13015,62,2568
13015,71,409
13015,72,3071
13015,81,990
13015,99,19
13017,0,5431
13017,11,58
13017,23,139
13017,31,1748
13017,42,249
13017,44,901
13017,48,134
13017,51,120
13017,52,207
13017,53,46
13017,54,137
13017,55,19
13017,56,338
13017,62,726
13017,71,19
13017,72,511
13017,81,156
13019,0,3743
13019,11,72
13019,22,19
13019,23,106
13019,31,1953
13019,42,125
13019,44,471
13019,48,13
13019,51,31
13019,52,163
13019,53,19
13019,54,99
13019,55,249
13019,56,99
13019,61,19
13019,62,277
13019,71,19
13019,72,244
13019,81,86
13021,0,72155
13021,11,104
13021,21,99
13021,22,499
13021,23,2444
13021,31,5091
13021,42,2922
13021,44,10671
13021,48,2524
13021,51,1676
13021,52,8053
13021,53,967
13021,54,2444
13021,55,933
13021,56,3924
13021,61,2606
13021,62,15300
13021,71,334
13021,72,7838
13021,81,3864
13021,99,19
13023,0,2263
13023,11,47
13023,22,19
13023,23,249
13023,31,999
13023,42,99
13023,44,351
13023,48,99
13023,51,19
13023,52,81
13023,53,99
13023,54,66
13023,55,19
13023,56,99
13023,62,328
13023,71,19
13023,72,183
13023,81,91
13023,99,19
13025,0,1297
13025,11,70
13025,21,19
13025,22,99
13025,23,226
13025,31,104
13025,42,19
13025,44,251
13025,48,32
13025,51,99
13025,52,99
13025,53,19
13025,54,19
13025,55,19
13025,56,40
13025,62,249
13025,71,19
13025,72,109
13025,81,88
13025,99,19
13027,0,1949
13027,11,130
13027,22,19
13027,23,76
13027,31,499
13027,42,249
13027,44,311
13027,48,19
13027,51,19
13027,52,86
13027,53,36
13027,54,28
13027,55,99
13027,56,99
13027,62,534
13027,71,19
13027,72,86
13027,81,168
13029,0,5710
13029,11,34
13029,22,19
13029,23,358
13029,31,354
13029,42,216
13029,44,1035
13029,48,499
13029,51,99
13029,52,499
13029,53,53
13029,54,445
13029,55,19
13029,56,175
13029,61,19
13029,62,1111
13029,71,112
13029,72,842
13029,81,251
13029,99,19
13031,0,17099
13031,11,99
13031,22,99
13031,23,1482
13031,31,1879
13031,42,340
13031,44,3566
13031,48,844
13031,51,260
13031,52,582
13031,53,350
13031,54,579
13031,55,99
13031,56,775
13031,61,145
13031,62,2476
13031,71,129
13031,72,2761
13031,81,744
13031,99,19
13033,0,4657
13033,11,99
13033,22,2499
13033,23,152
13033,31,728
13033,42,244
13033,44,752
13033,48,73
13033,51,58
13033,52,144
13033,53,53
13033,54,99
13033,56,249
13033,61,99
13033,62,527
13033,71,99
13033,72,282
13033,81,123
13033,99,19
13035,0,4041
13035,11,19
13035,22,249
13035,23,175
13035,31,542
13035,42,234
13035,44,723
13035,48,265
13035,51,19
13035,52,249
13035,53,54
13035,54,249
13035,55,19
13035,56,262
13035,61,19
13035,62,545
13035,71,99
13035,72,535
13035,81,248
13035,99,19
13037,0,642
13037,11,99
13037,22,19
13037,23,99
13037,31,19
13037,42,49
13037,44,106
13037,48,99
13037,52,49
13037,54,4
13037,62,231
13037,72,7
13037,81,24
13039,0,8658
13039,11,28
13039,22,99
13039,23,369
13039,31,292
13039,42,59
13039,44,2296
13039,48,103
13039,51,137
13039,52,358
13039,53,178
13039,54,999
13039,55,19
13039,56,685
13039,61,99
13039,62,833
13039,71,99
13039,72,1777
13039,81,572
13039,99,19
13043,0,2159
13043,11,99
13043,21,19
13043,22,99
13043,23,165
13043,31,175
13043,42,77
13043,44,399
13043,48,19
13043,51,97
13043,52,85
13043,53,19
13043,54,62
13043,55,19
13043,56,23
13043,62,528
13043,71,19
13043,72,332
13043,81,64
13045,0,30322
13045,11,19
13045,21,99
13045,22,499
13045,23,2201
13045,31,6686
13045,42,2499
13045,44,4740
13045,48,726
13045,51,714
13045,52,998
13045,53,295
13045,54,740
13045,55,249
13045,56,1451
13045,61,169
13045,62,4352
13045,71,232
13045,72,3611
13045,81,1136
13045,99,19
13047,0,13137
13047,21,19
13047,22,99
13047,23,421
13047,31,2309
13047,42,490
13047,44,2702
13047,48,428
13047,51,249
13047,52,495
13047,53,123
13047,54,269
13047,55,99
13047,56,663
13047,61,24
13047,62,2384
13047,71,172
13047,72,1694
13047,81,640
13047,99,19
13049,0,1716
13049,11,110
13049,22,19
13049,23,57
13049,31,261
13049,42,60
13049,44,309
13049,48,19
13049,51,19
13049,52,43
13049,53,27
13049,54,99
13049,55,19
13049,56,499
13049,62,249
13049,72,161
13049,81,99
13051,0,114769
13051,11,19
13051,21,19
13051,22,499
13051,23,6438
13051,31,12529
13051,42,4434
13051,44,15733
13051,48,9891
13051,51,1754
13051,52,3225
13051,53,1755
13051,54,4518
13051,55,1109
13051,56,7217
13051,61,2992
13051,62,18306
13051,71,2130
13051,72,17092
13051,81,5118
13051,99,19
13053,0,644
13053,11,19
13053,22,19
13053,23,19
13053,31,19
13053,42,19
13053,44,87
13053,48,99
13053,51,19
13053,52,99
13053,53,99
13053,54,109
13053,56,249
13053,62,19
13053,71,99
13053,72,19
13053,81,84
13055,0,4634
13055,11,55
13055,22,99
13055,23,117
13055,31,2536
13055,42,99
13055,44,675
13055,48,99
13055,51,28
13055,52,148
13055,53,19
13055,54,89
13055,56,28
13055,61,19
13055,62,382
13055,71,8
13055,72,291
13055,81,113
13057,0,39429
13057,11,28
13057,21,99
13057,22,99
13057,23,2911
13057,31,3808
13057,42,1661
13057,44,8070
13057,48,357
13057,51,381
13057,52,1447
13057,53,690
13057,54,2747
13057,55,241
13057,56,2749
13057,61,846
13057,62,4305
13057,71,1030
13057,72,5610
13057,81,2401
13057,99,19
13059,0,44455
13059,11,19
13059,21,99
13059,22,249
13059,23,1431
13059,31,6121
13059,42,1960
13059,44,7443
13059,48,816
13059,51,843
13059,52,1244
13059,53,868
13059,54,1649
13059,55,306
13059,56,2317
13059,61,488
13059,62,9298
13059,71,640
13059,72,6584
13059,81,2187
13059,99,19
13061,0,499
13061,11,99
13061,22,19
13061,23,249
13061,31,19
13061,42,19
13061,44,81
13061,48,5
13061,52,8
13061,53,19
13061,54,19
13061,56,19
13061,61,19
13061,62,42
13061,72,19
13061,81,19
13063,0,71503
13063,21,99
13063,22,2499
13063,23,2758
13063,31,4392
13063,42,6945
13063,44,11126
13063,48,15093
13063,51,771
13063,52,1824
13063,53,1071
13063,54,1173
13063,55,999
13063,56,5764
13063,61,922
13063,62,7204
13063,71,184
13063,72,8076
13063,81,2178
13065,0,1686
13065,11,132
13065,22,99
13065,23,99
13065,31,999
13065,42,19
13065,44,189
13065,48,19
13065,51,19
13065,52,22
13065,53,19
13065,54,32
13065,56,99
13065,62,249
13065,71,19
13065,72,118
13065,81,48
13067,0,303501
13067,11,99
13067,21,99
13067,22,2499
13067,23,23813
13067,31,19128
13067,42,22843
13067,44,35292
13067,48,7191
13067,51,15226
13067,52,16152
13067,53,6653
13067,54,35237
13067,55,12544
13067,56,27685
13067,61,4310
13067,62,29405
13067,71,4607
13067,72,27197
13067,81,14957
13067,99,99
13069,0,12779
13069,11,150
13069,21,19
13069,22,99
13069,23,569
13069,31,3103
13069,42,467
13069,44,1992
13069,48,1309
13069,51,132
13069,52,355
13069,53,167
13069,54,238
13069,55,79
13069,56,586
13069,61,45
13069,62,1746
13069,71,101
13069,72,1286
13069,81,417
13069,99,3
13071,0,11676
13071,11,108
13071,22,99
13071,23,377
13071,31,3426
13071,42,432
13071,44,1981
13071,48,73
13071,51,249
13071,52,317
13071,53,112
13071,54,147
13071,55,339
13071,56,499
13071,61,19
13071,62,2055
13071,71,194
13071,72,912
13071,81,501
13071,99,19
13073,0,26745
13073,11,99
13073,21,19
13073,22,99
13073,23,2580
13073,31,3184
13073,42,1393
13073,44,5593
13073,48,275
13073,51,408
13073,52,722
13073,53,419
13073,54,909
13073,55,114
13073,56,2528
13073,61,440
13073,62,2395
13073,71,420
13073,72,3822
13073,81,1436
13073,99,19
13075,0,3245
13075,11,39
13075,22,19
13075,23,112
13075,31,886
13075,42,249
13075,44,505
13075,48,56
13075,51,35
13075,52,133
13075,53,24
13075,54,91
13075,56,241
13075,61,19
13075,62,420
13075,72,453
13075,81,99
13077,0,28281
13077,11,25
13077,21,99
13077,22,999
13077,23,2026
13077,31,4464
13077,42,1008
13077,44,5022
13077,48,1388
13077,51,513
13077,52,743
13077,53,345
13077,54,736
13077,55,259
13077,56,2269
13077,61,317
13077,62,3249
13077,71,428
13077,72,3494
13077,81,1390
13077,99,19
13079,0,507
13079,11,32
13079,23,82
13079,31,99
13079,42,22
13079,44,88
13079,48,99
13079,51,19
13079,52,20
13079,54,19
13079,56,27
13079,62,99
13079,72,99
13079,81,60
13081,0,6659
13081,11,70
13081,23,215
13081,31,1123
13081,42,254
13081,44,1486
13081,48,249
13081,51,85
13081,52,216
13081,53,209
13081,54,76
13081,55,99
13081,56,308
13081,61,99
13081,62,1290
13081,71,99
13081,72,840
13081,81,229
13081,99,19
13083,0,2154
13083,11,19
13083,23,338
13083,31,415
13083,42,37
13083,44,461
13083,48,19
13083,51,99
13083,52,91
13083,53,11
13083,54,99
13083,55,19
13083,56,99
13083,61,99
13083,62,175
13083,71,19
13083,72,340
13083,81,107
13085,0,5645
13085,11,19
13085,22,19
13085,23,307
13085,31,376
13085,42,66
13085,44,2591
13085,48,38
13085,51,99
13085,52,230
13085,53,62
13085,54,190
13085,55,19
13085,56,249
13085,61,249
13085,62,295
13085,71,103
13085,72,843
13085,81,224
13087,0,7837
13087,11,127
13087,21,19
13087,22,99
13087,23,381
13087,31,1848
13087,42,293
13087,44,2179
13087,48,99
13087,51,131
13087,52,247
13087,53,60
13087,54,249
13087,55,249
13087,56,204
13087,61,19
13087,62,988
13087,71,25
13087,72,545
13087,81,423
13087,99,19
13089,0,259528
13089,11,19
13089,21,249
13089,22,2499
13089,23,12149
13089,31,12389
13089,42,12628
13089,44,31109
13089,48,14815
13089,51,12533
13089,52,10458
13089,53,5155
13089,54,18012
13089,55,7647
13089,56,22957
13089,61,21135
13089,62,39988
13089,71,2121
13089,72,22463
13089,81,12236
13089,99,19
13091,0,3987
13091,11,99
13091,21,19
13091,22,99
13091,23,99
13091,31,999
13091,42,99
13091,44,806
13091,48,249
13091,51,99
13091,52,185
13091,53,77
13091,54,99
13091,55,99
13091,56,30
13091,62,1022
13091,71,19
13091,72,411
13091,81,138
13091,99,19
13093,0,2320
13093,11,99
13093,22,99
13093,23,19
13093,31,1101
13093,42,114
13093,44,293
13093,48,169
13093,51,19
13093,52,81
13093,53,9
13093,54,19
13093,56,99
13093,61,99
13093,62,175
13093,71,19
13093,72,145
13093,81,70
13095,0,40012
13095,11,499
13095,22,249
13095,23,1872
13095,31,5154
13095,42,1805
13095,44,6595
13095,48,1442
13095,51,970
13095,52,1357
13095,53,697
13095,54,1609
13095,55,108
13095,56,3075
13095,61,272
13095,62,8032
13095,71,499
13095,72,4365
13095,81,1956
13095,99,1
13097,0,33992
13097,21,99
13097,22,499
13097,23,2330
13097,31,3241
13097,42,2147
13097,44,7494
13097,48,1471
13097,51,249
13097,52,818
13097,53,459
13097,54,1323
13097,55,134
13097,56,2524
13097,61,333
13097,62,4623
13097,71,280
13097,72,4420
13097,81,1756
13097,99,19
13099,0,2929
13099,11,53
13099,23,99
13099,31,2499
13099,42,75
13099,44,362
13099,48,99
13099,51,19
13099,52,110
13099,53,19
13099,54,55
13099,55,99
13099,56,19
13099,61,99
13099,62,261
13099,71,19
13099,72,210
13099,81,466
13099,99,19
13101,0,99
13101,11,99
13101,22,19
13101,23,19
13101,31,19
13101,42,19
13101,44,19
13101,52,19
13101,53,19
13101,62,19
13101,81,19
13103,0,7112
13103,11,82
13103,21,19
13103,22,249
13103,23,422
13103,31,2499
13103,42,87
13103,44,1351
13103,48,198
13103,51,88
13103,52,199
13103,53,67
13103,54,503
13103,56,161
13103,61,19
13103,62,925
13103,71,19
13103,72,665
13103,81,427
13103,99,19
13105,0,5225
13105,11,19
13105,21,198
13105,23,226
13105,31,2114
13105,42,284
13105,44,724
13105,48,99
13105,51,28
13105,52,249
13105,53,19
13105,54,73
13105,55,99
13105,56,99
13105,61,19
13105,62,572
13105,71,19
13105,72,414
13105,81,200
13107,0,5360
13107,11,99
13107,22,19
13107,23,145
13107,31,2100
13107,42,181
13107,44,883
13107,48,249
13107,51,99
13107,52,171
13107,53,49
13107,54,212
13107,56,99
13107,61,99
13107,62,812
13107,71,99
13107,72,320
13107,81,144
13109,0,3771
13109,11,19
13109,22,19
13109,23,242
13109,31,2499
13109,42,19
13109,44,470
13109,48,249
13109,51,19
13109,52,99
13109,53,19
13109,54,54
13109,56,99
13109,61,249
13109,62,499
13109,72,170
13109,81,159
13109,99,19
13111,0,4444
13111,11,19
13111,22,99
13111,23,239
13111,31,330
13111,42,141
13111,44,1053
13111,48,102
13111,51,89
13111,52,219
13111,53,72
13111,54,171
13111,56,56
13111,61,80
13111,62,1014
13111,71,99
13111,72,575
13111,81,230
13111,99,19
13113,0,37355
13113,11,19
13113,21,99
13113,22,19
13113,23,3306
13113,31,2973
13113,42,1809
13113,44,6490
13113,48,2755
13113,51,462
13113,52,1109
13113,53,436
13113,54,2463
13113,55,801
13113,56,1177
13113,61,587
13113,62,4751
13113,71,609
13113,72,4839
13113,81,2736
13113,99,2
13115,0,34138
13115,11,99
13115,21,19
13115,22,999
13115,23,903
13115,31,6498
13115,42,1090
13115,44,4360
13115,48,377
13115,51,637
13115,52,959
13115,53,304
13115,54,850
13115,55,249
13115,56,1680
13115,61,2560
13115,62,7890
13115,71,303
13115,72,3546
13115,81,1500
13115,99,19
13117,0,57948
13117,11,19
13117,21,73
13117,22,499
13117,23,6757
13117,31,6656
13117,42,6154
13117,44,7936
13117,48,988
13117,51,1399
13117,52,1898
13117,53,505
13117,54,4562
13117,55,911
13117,56,5110
13117,61,626
13117,62,5444
13117,71,2499
13117,72,4637
13117,81,2683
13117,99,19
13119,0,5751
13119,11,19
13119,22,19
13119,23,208
13119,31,1408
13119,42,203
13119,44,894
13119,48,625
13119,51,19
13119,52,160
13119,53,99
13119,54,90
13119,55,19
13119,56,99
13119,61,499
13119,62,768
13119,71,10
13119,72,630
13119,81,288
13121,0,714815
13121,11,25
13121,21,99
13121,22,9999
13121,23,20508
13121,31,19284
13121,42,37317
13121,44,48157
13121,48,45905
13121,51,54006
13121,52,54310
13121,53,20149
13121,54,90774
13121,55,57612
13121,56,60496
13121,61,19690
13121,62,69220
13121,71,11170
13121,72,70188
13121,81,30115
13121,99,99
13123,0,6587
13123,11,99
13123,21,99
13123,22,99
13123,23,297
13123,31,2499
13123,42,249
13123,44,1217
13123,48,99
13123,51,249
13123,52,326
13123,53,99
13123,54,151
13123,55,19
13123,56,110
13123,61,44
13123,62,530
13123,71,22
13123,72,902
13123,81,316
13123,99,19
13125,0,205
13125,11,19
13125,23,99
13125,31,99
13125,42,19
13125,44,19
13125,48,19
13125,52,19
13125,54,19
13125,62,249
13125,72,19
13125,81,19
13127,0,31508
13127,11,99
13127,21,19
13127,22,249
13127,23,1752
13127,31,2461
13127,42,542
13127,44,4903
13127,48,1112
13127,51,589
13127,52,889
13127,53,561
13127,54,1064
13127,55,99
13127,56,3235
13127,61,999
13127,62,4778
13127,71,420
13127,72,6779
13127,81,1529
13127,99,2
13129,0,16016
13129,11,99
13129,22,99
13129,23,470
13129,31,5339
13129,42,1118
13129,44,2361
13129,48,249
13129,51,249
13129,52,352
13129,53,147
13129,54,230
13129,55,19
13129,56,993
13129,61,274
13129,62,1640
13129,71,48
13129,72,1403
13129,81,1203
13129,99,19
13131,0,4017
13131,11,159
13131,21,19
13131,22,99
13131,23,231
13131,31,999
13131,42,309
13131,44,823
13131,48,150
13131,51,99
13131,52,158
